-- id, data, cliente, sistema
"5464","1999-02-20","5464","7"
"5465","1999-02-03","5465","4"
"5466","2007-04-30","5466","6"
"5467","1972-03-24","5467","1"
"5468","2012-04-26","5468","3"
"5469","1983-01-29","5469","9"
"5470","1995-09-23","5470","3"
"5471","1980-04-22","5471","5"
"5472","2019-11-30","5472","2"
"5473","1976-03-20","5473","3"
"5474","1987-11-12","5474","9"
"5475","2019-10-31","5475","4"
"5476","1980-09-01","5476","9"
"5477","2019-08-23","5477","4"
"5478","2010-02-16","5478","5"
"5479","2002-02-22","5479","7"
"5480","2001-06-09","5480","8"
"5481","2008-07-01","5481","6"
"5482","1984-04-27","5482","6"
"5483","1997-05-17","5483","4"
"5484","1988-08-21","5484","5"
"5485","1976-06-07","5485","8"
"5486","1979-02-02","5486","7"
"5487","1980-08-23","5487","6"
"5488","1978-11-28","5488","9"
"5489","2007-09-10","5489","2"
"5490","1971-02-05","5490","3"
"5491","1974-10-19","5491","3"
"5492","1989-12-24","5492","2"
"5493","2011-07-23","5493","5"
"5494","2008-10-06","5494","9"
"5495","2014-11-25","5495","4"
"5496","1996-08-15","5496","8"
"5497","2002-01-18","5497","8"
"5498","2008-10-30","5498","2"
"5499","1972-04-07","5499","1"
"5500","2020-04-21","5500","5"
"5501","1997-10-11","5501","2"
"5502","1973-02-04","5502","6"
"5503","1979-05-10","5503","7"
"5504","1983-10-06","5504","5"
"5505","2015-02-17","5505","3"
"5506","1981-04-04","5506","9"
"5507","1976-10-01","5507","7"
"5508","1974-10-11","5508","3"
"5509","2020-07-25","5509","9"
"5510","1977-03-04","5510","1"
"5511","1974-07-18","5511","8"
"5512","1997-03-15","5512","2"
"5513","2017-06-19","5513","7"
"5514","1984-02-09","5514","3"
"5515","1998-03-15","5515","4"
"5516","1993-08-13","5516","2"
"5517","1979-07-27","5517","8"
"5518","2002-07-16","5518","7"
"5519","2020-01-28","5519","2"
"5520","1978-08-24","5520","6"
"5521","1971-04-16","5521","1"
"5522","2019-08-28","5522","9"
"5523","1974-07-03","5523","2"
"5524","1984-09-24","5524","4"
"5525","2005-08-29","5525","5"
"5526","1972-02-18","5526","5"
"5527","2008-07-02","5527","2"
"5528","2016-05-14","5528","6"
"5529","2006-02-02","5529","2"
"5530","1993-10-10","5530","5"
"5531","2007-07-12","5531","5"
"5532","1972-02-13","5532","9"
"5533","1973-01-07","5533","7"
"5534","2006-10-21","5534","8"
"5535","2009-03-23","5535","6"
"5536","2008-10-11","5536","4"
"5537","2014-05-11","5537","5"
"5538","2009-03-12","5538","6"
"5539","1991-07-30","5539","6"
"5540","1988-12-27","5540","9"
"5541","2014-11-30","5541","7"
"5542","2019-03-23","5542","7"
"5543","2005-09-20","5543","4"
"5544","1983-12-01","5544","8"
"5545","2015-10-31","5545","8"
"5546","1999-05-02","5546","1"
"5547","1983-07-16","5547","1"
"5548","1984-12-01","5548","3"
"5549","1981-10-17","5549","3"
"5550","2013-02-27","5550","1"
"5551","1994-03-11","5551","5"
"5552","1995-10-25","5552","2"
"5553","2000-11-04","5553","7"
"5554","1989-09-07","5554","2"
"5555","1974-04-16","5555","6"
"5556","1993-04-25","5556","9"
"5557","1976-08-02","5557","3"
"5558","2015-01-27","5558","8"
"5559","1988-05-23","5559","1"
"5560","1981-03-14","5560","6"
"5561","1990-06-01","5561","5"
"5562","1988-05-06","5562","7"
"5563","2016-09-23","5563","5"
"5564","2016-12-10","5564","7"
"5565","2006-06-23","5565","4"
"5566","2013-03-31","5566","2"
"5567","1975-10-05","5567","2"
"5568","1994-06-03","5568","8"
"5569","2002-08-04","5569","6"
"5570","1995-02-05","5570","1"
"5571","1983-03-20","5571","6"
"5572","1970-02-09","5572","4"
"5573","2004-07-16","5573","7"
"5574","1974-05-07","5574","5"
"5575","1972-11-06","5575","1"
"5576","2000-11-17","5576","1"
"5577","1998-05-03","5577","1"
"5578","2011-01-17","5578","6"
"5579","1975-11-28","5579","6"
"5580","1988-05-05","5580","9"
"5581","2015-10-18","5581","5"
"5582","2006-01-22","5582","5"
"5583","1999-03-07","5583","2"
"5584","1991-09-26","5584","8"
"5585","1970-12-17","5585","7"
"5586","2009-02-28","5586","5"
"5587","2018-01-19","5587","4"
"5588","2014-03-20","5588","9"
"5589","1984-03-18","5589","8"
"5590","1982-02-24","5590","4"
"5591","1996-07-02","5591","7"
"5592","2002-10-09","5592","1"
"5593","2014-06-03","5593","5"
"5594","1988-05-18","5594","5"
"5595","2010-06-05","5595","1"
"5596","2014-03-07","5596","3"
"5597","2000-10-10","5597","7"
"5598","1996-03-17","5598","2"
"5599","1976-10-01","5599","8"
"5600","1973-01-21","5600","1"
"5601","1985-01-13","5601","9"
"5602","1996-04-16","5602","8"
"5603","2017-11-04","5603","9"
"5604","2008-02-09","5604","4"
"5605","1989-06-20","5605","3"
"5606","1992-12-02","5606","5"
"5607","1989-09-28","5607","3"
"5608","1992-04-30","5608","4"
"5609","1998-12-03","5609","5"
"5610","1990-06-21","5610","4"
"5611","1970-09-02","5611","4"
"5612","1984-04-06","5612","1"
"5613","1972-10-03","5613","5"
"5614","1985-09-05","5614","4"
"5615","1985-12-17","5615","7"
"5616","2003-01-09","5616","6"
"5617","2014-07-14","5617","6"
"5618","2011-03-14","5618","6"
"5619","1988-02-14","5619","8"
"5620","2012-10-19","5620","4"
"5621","1997-04-12","5621","2"
"5622","1980-08-15","5622","3"
"5623","2020-11-07","5623","2"
"5624","2004-01-13","5624","4"
"5625","1980-11-02","5625","6"
"5626","2017-02-18","5626","7"
"5627","2013-12-25","5627","5"
"5628","1977-01-27","5628","5"
"5629","1998-10-10","5629","9"
"5630","1988-06-24","5630","7"
"5631","1994-09-17","5631","4"
"5632","2005-02-04","5632","7"
"5633","2016-03-07","5633","2"
"5634","2006-10-06","5634","7"
"5635","2015-05-30","5635","9"
"5636","1980-11-27","5636","3"
"5637","1985-02-23","5637","3"
"5638","2000-09-27","5638","1"
"5639","2011-08-11","5639","9"
"5640","1988-04-08","5640","8"
"5641","2002-01-07","5641","9"
"5642","1979-12-23","5642","9"
"5643","2005-12-10","5643","9"
"5644","2019-05-09","5644","4"
"5645","1980-01-24","5645","5"
"5646","2005-10-26","5646","9"
"5647","1987-07-26","5647","7"
"5648","2013-03-30","5648","2"
"5649","1987-03-09","5649","5"
"5650","1978-12-10","5650","9"
"5651","1994-07-24","5651","2"
"5652","1978-08-18","5652","8"
"5653","2004-02-01","5653","6"
"5654","1982-11-24","5654","1"
"5655","1980-01-18","5655","5"
"5656","2012-01-05","5656","9"
"5657","2003-11-16","5657","4"
"5658","2004-03-20","5658","3"
"5659","2006-08-07","5659","6"
"5660","1987-04-24","5660","9"
"5661","2001-04-10","5661","3"
"5662","1970-12-27","5662","2"
"5663","1991-12-10","5663","9"
"5664","1998-10-01","5664","3"
"5665","2005-12-26","5665","3"
"5666","2014-06-26","5666","6"
"5667","2017-07-14","5667","8"
"5668","1984-12-26","5668","3"
"5669","1992-12-29","5669","2"
"5670","2019-12-02","5670","1"
"5671","1984-10-04","5671","5"
"5672","1978-05-12","5672","9"
"5673","2009-02-24","5673","2"
"5674","1984-12-14","5674","6"
"5675","1977-11-04","5675","1"
"5676","1977-08-29","5676","9"
"5677","2000-12-02","5677","9"
"5678","2011-11-25","5678","9"
"5679","1984-04-08","5679","7"
"5680","2003-05-24","5680","2"
"5681","1990-07-03","5681","9"
"5682","2013-07-09","5682","4"
"5683","1987-03-15","5683","8"
"5684","2005-03-22","5684","4"
"5685","1986-03-11","5685","1"
"5686","2002-08-05","5686","6"
"5687","2020-03-06","5687","7"
"5688","1986-10-05","5688","1"
"5689","1991-11-19","5689","3"
"5690","2019-09-08","5690","3"
"5691","1977-08-19","5691","7"
"5692","2007-03-21","5692","5"
"5693","1989-11-14","5693","3"
"5694","1981-07-27","5694","2"
"5695","2008-10-12","5695","3"
"5696","1981-12-28","5696","3"
"5697","1996-06-17","5697","1"
"5698","1970-04-20","5698","2"
"5699","1981-12-31","5699","8"
"5700","1985-11-10","5700","7"
"5701","2007-02-18","5701","9"
"5702","1993-01-30","5702","2"
"5703","1979-11-05","5703","5"
"5704","2006-05-07","5704","6"
"5705","2018-06-17","5705","1"
"5706","1970-01-26","5706","8"
"5707","2005-03-09","5707","5"
"5708","1998-08-09","5708","5"
"5709","1979-08-25","5709","9"
"5710","1983-07-21","5710","9"
"5711","1990-09-16","5711","3"
"5712","1993-02-19","5712","3"
"5713","1989-08-29","5713","5"
"5714","1983-02-07","5714","8"
"5715","2001-03-24","5715","8"
"5716","1972-02-02","5716","5"
"5717","1993-10-15","5717","7"
"5718","2006-06-15","5718","7"
"5719","2016-05-13","5719","7"
"5720","1986-09-01","5720","8"
"5721","1983-12-16","5721","5"
"5722","1987-02-24","5722","3"
"5723","1995-04-07","5723","1"
"5724","2007-12-04","5724","1"
"5725","1975-10-25","5725","5"
"5726","2004-11-09","5726","3"
"5727","1973-02-15","5727","7"
"5728","2014-04-24","5728","7"
"5729","2017-08-12","5729","9"
"5730","1997-11-19","5730","8"
"5731","1985-12-11","5731","6"
"5732","1986-09-18","5732","1"
"5733","1993-02-25","5733","5"
"5734","1996-08-29","5734","5"
"5735","2007-09-19","5735","5"
"5736","2010-11-29","5736","4"
"5737","1978-09-03","5737","4"
"5738","1972-07-26","5738","4"
"5739","1998-08-28","5739","1"
"5740","1974-12-30","5740","6"
"5741","1982-12-07","5741","4"
"5742","1993-05-19","5742","7"
"5743","1998-06-28","5743","7"
"5744","1976-08-01","5744","8"
"5745","2009-01-21","5745","5"
"5746","1986-10-04","5746","4"
"5747","1990-07-23","5747","6"
"5748","1994-05-26","5748","4"
"5749","1985-10-21","5749","1"
"5750","1983-03-31","5750","8"
"5751","2019-08-29","5751","6"
"5752","2006-08-19","5752","8"
"5753","1996-09-08","5753","8"
"5754","1997-07-19","5754","6"
"5755","1974-09-22","5755","9"
"5756","2014-07-07","5756","6"
"5757","2002-08-27","5757","7"
"5758","1975-11-12","5758","8"
"5759","2006-09-20","5759","2"
"5760","2000-09-12","5760","2"
"5761","1991-04-10","5761","8"
"5762","1999-02-13","5762","9"
"5763","1977-12-09","5763","9"
"5764","2010-08-02","5764","4"
"5765","1992-01-03","5765","6"
"5766","2008-03-31","5766","5"
"5767","1972-11-11","5767","4"
"5768","1990-12-13","5768","4"
"5769","1990-01-01","5769","9"
"5770","2015-07-15","5770","3"
"5771","1971-04-16","5771","8"
"5772","1976-10-11","5772","1"
"5773","2004-11-16","5773","4"
"5774","1976-02-22","5774","9"
"5775","1976-01-08","5775","7"
"5776","2020-03-08","5776","2"
"5777","1984-04-29","5777","8"
"5778","2011-06-15","5778","1"
"5779","1974-06-28","5779","5"
"5780","1987-03-17","5780","6"
"5781","1991-01-19","5781","9"
"5782","2014-01-07","5782","4"
"5783","2000-03-18","5783","7"
"5784","2016-03-03","5784","5"
"5785","1999-07-10","5785","5"
"5786","2005-11-01","5786","2"
"5787","2001-07-31","5787","1"
"5788","1973-12-20","5788","2"
"5789","1993-04-16","5789","1"
"5790","2016-06-02","5790","4"
"5791","1976-02-08","5791","6"
"5792","2013-08-07","5792","5"
"5793","1973-09-25","5793","6"
"5794","1999-12-11","5794","8"
"5795","1973-06-12","5795","2"
"5796","1983-03-25","5796","3"
"5797","1988-06-23","5797","7"
"5798","2019-04-10","5798","4"
"5799","1975-05-09","5799","3"
"5800","2009-09-16","5800","3"
"5801","1986-03-04","5801","2"
"5802","1991-01-29","5802","3"
"5803","2007-11-13","5803","2"
"5804","1970-12-15","5804","5"
"5805","2015-08-16","5805","6"
"5806","2009-04-14","5806","7"
"5807","2001-07-01","5807","6"
"5808","1970-08-21","5808","6"
"5809","2018-10-14","5809","4"
"5810","1984-03-31","5810","5"
"5811","1989-08-19","5811","9"
"5812","2018-09-04","5812","2"
"5813","1987-08-31","5813","1"
"5814","2015-11-12","5814","3"
"5815","1992-02-11","5815","2"
"5816","1971-09-27","5816","8"
"5817","2010-08-13","5817","1"
"5818","2016-12-24","5818","9"
"5819","1984-10-26","5819","3"
"5820","2013-10-04","5820","6"
"5821","1997-05-01","5821","4"
"5822","1972-03-15","5822","8"
"5823","1993-07-25","5823","9"
"5824","1977-09-11","5824","5"
"5825","1984-03-23","5825","3"
"5826","2017-07-15","5826","2"
"5827","2016-09-27","5827","3"
"5828","1994-05-20","5828","9"
"5829","1979-04-14","5829","4"
"5830","1988-01-02","5830","3"
"5831","1979-03-15","5831","1"
"5832","2020-02-02","5832","9"
"5833","2019-03-03","5833","4"
"5834","2013-05-28","5834","4"
"5835","2017-12-12","5835","4"
"5836","2007-12-01","5836","1"
"5837","1996-03-29","5837","8"
"5838","2018-08-10","5838","8"
"5839","1982-11-21","5839","2"
"5840","2019-10-16","5840","5"
"5841","1978-09-20","5841","4"
"5842","1994-04-05","5842","3"
"5843","2015-03-07","5843","3"
"5844","1990-03-02","5844","8"
"5845","1991-06-12","5845","2"
"5846","2003-06-26","5846","6"
"5847","1991-01-08","5847","1"
"5848","1986-12-07","5848","8"
"5849","2001-09-03","5849","7"
"5850","1970-09-19","5850","9"
"5851","1994-04-19","5851","2"
"5852","1977-11-01","5852","4"
"5853","1981-02-16","5853","8"
"5854","2018-08-07","5854","9"
"5855","2005-01-17","5855","3"
"5856","1982-11-16","5856","3"
"5857","1986-06-26","5857","5"
"5858","2009-12-26","5858","1"
"5859","2004-05-23","5859","9"
"5860","1999-01-03","5860","8"
"5861","1976-12-23","5861","4"
"5862","2013-01-26","5862","4"
"5863","2011-05-07","5863","3"
"5864","1992-03-06","5864","4"
"5865","1984-09-15","5865","6"
"5866","1973-09-10","5866","2"
"5867","1991-04-04","5867","7"
"5868","1975-02-03","5868","4"
"5869","2006-07-31","5869","6"
"5870","1970-11-04","5870","7"
"5871","2012-06-25","5871","5"
"5872","1990-11-12","5872","4"
"5873","1997-12-25","5873","4"
"5874","2012-03-23","5874","6"
"5875","2005-04-25","5875","9"
"5876","1996-03-06","5876","4"
"5877","1983-04-18","5877","6"
"5878","1984-10-04","5878","4"
"5879","1981-09-12","5879","1"
"5880","1982-04-28","5880","7"
"5881","1971-05-02","5881","7"
"5882","2010-01-21","5882","7"
"5883","1975-05-18","5883","9"
"5884","1991-03-26","5884","2"
"5885","2010-04-20","5885","6"
"5886","2016-03-12","5886","1"
"5887","1977-10-26","5887","6"
"5888","1994-12-04","5888","2"
"5889","2020-06-25","5889","5"
"5890","1984-12-15","5890","9"
"5891","2015-03-05","5891","9"
"5892","1987-04-09","5892","4"
"5893","2012-04-30","5893","8"
"5894","1979-05-25","5894","4"
"5895","2013-05-08","5895","4"
"5896","1992-02-20","5896","8"
"5897","1997-05-05","5897","4"
"5898","1989-05-14","5898","8"
"5899","2000-08-25","5899","1"
"5900","1997-07-28","5900","3"
"5901","2009-07-26","5901","6"
"5902","1972-07-02","5902","1"
"5903","2002-03-06","5903","7"
"5904","1986-05-22","5904","5"
"5905","2008-01-26","5905","5"
"5906","1976-01-15","5906","9"
"5907","2019-01-10","5907","3"
"5908","1975-05-28","5908","2"
"5909","1995-07-15","5909","2"
"5910","1993-07-25","5910","1"
"5911","1980-01-22","5911","8"
"5912","2020-12-03","5912","6"
"5913","2013-05-27","5913","1"
"5914","2010-10-09","5914","8"
"5915","1985-12-06","5915","8"
"5916","1998-05-13","5916","2"
"5917","1985-06-18","5917","4"
"5918","2008-06-02","5918","9"
"5919","1976-02-15","5919","6"
"5920","1975-07-02","5920","2"
"5921","1996-08-29","5921","6"
"5922","1973-08-28","5922","2"
"5923","1977-03-07","5923","2"
"5924","1972-09-27","5924","1"
"5925","1972-10-09","5925","8"
"5926","1979-02-16","5926","6"
"5927","2006-10-05","5927","5"
"5928","1992-09-03","5928","1"
"5929","1997-01-06","5929","6"
"5930","1998-06-30","5930","7"
"5931","1995-12-09","5931","1"
"5932","1994-06-07","5932","6"
"5933","1993-10-24","5933","7"
"5934","1970-08-20","5934","9"
"5935","2012-11-30","5935","6"
"5936","2017-10-14","5936","9"
"5937","1984-02-24","5937","8"
"5938","1984-12-15","5938","4"
"5939","1972-08-17","5939","4"
"5940","2013-11-19","5940","3"
"5941","2008-01-21","5941","1"
"5942","1998-08-30","5942","1"
"5943","1993-09-20","5943","7"
"5944","1981-11-23","5944","6"
"5945","1971-11-11","5945","9"
"5946","2009-12-01","5946","4"
"5947","1970-05-02","5947","6"
"5948","1990-09-12","5948","2"
"5949","1981-08-11","5949","9"
"5950","1998-10-24","5950","7"
"5951","1998-11-20","5951","8"
"5952","2008-08-01","5952","4"
"5953","1991-06-02","5953","6"
"5954","1989-04-03","5954","7"
"5955","2010-06-30","5955","4"
"5956","1986-08-15","5956","4"
"5957","1974-05-26","5957","7"
"5958","1985-11-09","5958","2"
"5959","1975-03-14","5959","2"
"5960","1989-01-04","5960","1"
"5961","2011-08-27","5961","5"
"5962","2018-04-01","5962","3"
"5963","1980-04-13","5963","6"
"5964","2013-02-09","5964","6"
"5965","2003-11-19","5965","9"
"5966","2007-02-07","5966","3"
"5967","2006-08-30","5967","1"
"5968","1980-05-31","5968","5"
"5969","2002-07-04","5969","5"
"5970","2011-06-14","5970","6"
"5971","2007-11-18","5971","4"
"5972","2010-11-15","5972","5"
"5973","2018-05-13","5973","7"
"5974","2000-08-17","5974","1"
"5975","2005-11-13","5975","8"
"5976","1980-07-07","5976","4"
"5977","1996-07-23","5977","7"
"5978","1999-09-06","5978","1"
"5979","1988-01-20","5979","9"
"5980","1988-09-09","5980","5"
"5981","1991-05-03","5981","2"
"5982","1996-09-13","5982","5"
"5983","1981-09-16","5983","5"
"5984","2010-02-12","5984","7"
"5985","1982-04-22","5985","3"
"5986","2016-03-11","5986","8"
"5987","2017-02-21","5987","1"
"5988","2002-07-12","5988","5"
"5989","1971-09-15","5989","4"
"5990","2017-08-22","5990","4"
"5991","2011-10-02","5991","8"
"5992","1982-06-18","5992","3"
"5993","2013-09-28","5993","3"
"5994","1981-11-22","5994","1"
"5995","1989-07-08","5995","7"
"5996","1976-01-11","5996","3"
"5997","1979-08-23","5997","4"
"5998","2006-12-27","5998","7"
"5999","1980-12-17","5999","3"
"6000","1998-08-06","6000","9"
"6001","1997-05-22","6001","7"
"6002","1979-11-19","6002","8"
"6003","1974-02-16","6003","2"
"6004","1977-04-12","6004","2"
"6005","2008-10-02","6005","7"
"6006","1992-10-21","6006","3"
"6007","1995-06-10","6007","6"
"6008","2004-06-11","6008","6"
"6009","2011-08-04","6009","8"
"6010","2016-12-19","6010","3"
"6011","2006-06-13","6011","2"
"6012","1996-12-22","6012","7"
"6013","1986-01-16","6013","1"
"6014","2019-04-22","6014","5"
"6015","1971-02-16","6015","2"
"6016","1992-05-07","6016","3"
"6017","2009-10-18","6017","6"
"6018","1976-04-02","6018","2"
"6019","1972-05-23","6019","2"
"6020","1994-07-20","6020","8"
"6021","1980-11-05","6021","6"
"6022","2001-11-22","6022","8"
"6023","2006-03-11","6023","6"
"6024","1982-03-24","6024","3"
"6025","1995-07-20","6025","2"
"6026","2018-07-26","6026","3"
"6027","2001-01-11","6027","1"
"6028","2019-05-20","6028","5"
"6029","1976-05-28","6029","8"
"6030","1984-04-19","6030","9"
"6031","1994-03-07","6031","3"
"6032","1978-09-20","6032","1"
"6033","1991-08-02","6033","2"
"6034","1976-10-03","6034","9"
"6035","1985-01-15","6035","3"
"6036","1994-03-17","6036","2"
"6037","1996-03-02","6037","8"
"6038","1979-01-26","6038","5"
"6039","1977-12-28","6039","3"
"6040","1980-06-29","6040","2"
"6041","1970-08-25","6041","1"
"6042","2000-04-14","6042","1"
"6043","2017-11-02","6043","1"
"6044","1981-10-11","6044","8"
"6045","2020-05-10","6045","7"
"6046","1987-11-15","6046","1"
"6047","1994-02-04","6047","8"
"6048","2009-06-29","6048","3"
"6049","1982-04-04","6049","8"
"6050","2006-10-05","6050","1"
"6051","1985-01-17","6051","5"
"6052","1979-11-14","6052","8"
"6053","2007-01-12","6053","5"
"6054","1978-06-15","6054","7"
"6055","1988-12-01","6055","1"
"6056","2008-02-20","6056","9"
"6057","1992-02-29","6057","5"
"6058","1991-12-21","6058","9"
"6059","2020-04-29","6059","7"
"6060","1975-11-17","6060","4"
"6061","1980-05-22","6061","1"
"6062","1983-07-06","6062","7"
"6063","2011-01-15","6063","2"
"6064","2020-11-18","6064","4"
"6065","2006-03-06","6065","1"
"6066","1989-11-26","6066","7"
"6067","1997-04-25","6067","8"
"6068","2002-02-13","6068","1"
"6069","1973-01-30","6069","8"
"6070","2020-11-05","6070","4"
"6071","2011-07-03","6071","1"
"6072","1979-12-11","6072","8"
"6073","2003-03-23","6073","3"
"6074","1983-07-15","6074","8"
"6075","1993-09-12","6075","2"
"6076","2019-06-12","6076","5"
"6077","1973-03-04","6077","6"
"6078","1993-12-07","6078","6"
"6079","2004-02-19","6079","8"
"6080","2017-03-27","6080","1"
"6081","2013-10-15","6081","3"
"6082","1981-06-24","6082","1"
"6083","2003-10-24","6083","1"
"6084","2014-12-24","6084","2"
"6085","1974-02-21","6085","6"
"6086","2019-04-18","6086","8"
"6087","1991-01-27","6087","6"
"6088","1992-11-01","6088","2"
"6089","2005-10-28","6089","8"
"6090","1978-09-14","6090","4"
"6091","2013-10-15","6091","5"
"6092","1972-05-05","6092","3"
"6093","1995-12-20","6093","9"
